Acquired Date,Revenue
10/1/2006,656712
11/13/2004,656719
9/25/2008,656738
11/13/2004,656742
11/13/2004,657161
9/25/2008,657786
11/13/2004,658036
9/25/2008,658086
7/14/1996,658756
9/25/2008,659164
9/25/2008,659647
11/13/2004,659678
11/13/2004,659760
9/25/2008,659795
11/13/2004,659797
11/13/2004,660011
11/13/2004,660203
9/25/2008,660508
9/25/2008,660622
8/1/2000,661042
9/25/2008,661070
9/25/2008,661710
11/13/2004,661776
11/13/2004,661952
11/13/2004,662090
9/25/2008,662680
9/25/2008,664352
9/25/2008,664818
9/25/2008,665666
11/13/2004,666230
9/25/2008,666466
10/26/1981,666610
9/25/2008,666622
9/25/2008,666976
11/13/2004,667012
9/25/2008,667260
9/25/2008,667338
9/25/2008,667450
11/13/2004,667511
7/14/1996,668088
11/13/2004,668185
11/13/2004,668205
9/25/2008,668237
9/25/2008,668841
11/13/2004,669192
9/25/2008,670165
9/25/2008,670349
11/13/2004,672038
12/1/1996,672142
9/25/2008,672758
9/25/2008,673104
11/13/2004,673263
9/25/2008,674173
11/13/2004,674535
11/13/2004,674551
11/13/2004,674574
9/25/2008,674776
11/13/2004,674853
11/13/2004,675332
11/13/2004,676181
9/25/2008,676823
7/14/1996,676873
9/25/2008,676933
9/25/2008,676941
9/25/2008,677850
11/13/2004,678150
10/1/2006,678610
11/13/2004,678793
9/25/2008,679001
8/1/2000,679080
9/25/2008,679435
9/25/2008,679904
11/13/2004,680071
11/13/2004,680236
9/25/2008,680639
9/25/2008,681044
9/25/2008,681094
9/25/2008,682150
9/25/2008,682516
11/13/2004,683773
7/14/1996,683798
9/25/2008,683853
9/25/2008,683895
11/13/2004,684237
9/25/2008,684865
11/13/2004,686067
11/13/2004,686555
9/25/2008,686858
8/1/2000,687217
11/13/2004,687343
9/25/2008,688252
11/10/1975,688740
9/25/2008,689788
10/1/2006,690119
8/1/2000,690245
11/13/2004,690375
1/18/1975,690381
9/25/2008,690865
9/25/2008,690895
11/13/2004,691093
11/13/2004,691356
11/13/2004,691723
9/25/2008,692755
8/1/2000,692970
10/1/2006,693910
9/25/2008,695656
7/14/1996,696842
10/1/2006,698107
11/13/2004,698190
9/25/2008,698270
11/13/2004,698757
11/13/2004,699194
9/25/2008,699504
9/25/2008,700718
11/13/2004,701291
9/25/2008,701613
9/25/2008,701776
9/25/2008,702226
9/25/2008,702677
9/25/2008,702736
11/13/2004,703020
11/13/2004,703642
11/13/2004,704514
9/25/2008,704936
9/25/2008,705932
9/25/2008,706813
9/25/2008,707381
9/25/2008,707982
9/25/2008,709885
11/13/2004,710960
11/13/2004,711094
11/13/2004,711396
12/1/1996,711409
9/25/2008,711895
11/13/2004,713120
9/25/2008,713297
9/25/2008,713353
9/25/2008,713994
9/25/2008,714214
11/13/2004,716912
7/14/1996,717314
10/1/2006,717997
11/13/2004,718455
10/1/2006,719289
8/1/2000,719473
10/1/2006,719622
9/25/2008,719752
9/25/2008,720184
11/13/2004,720281
9/25/2008,720302
11/13/2004,720802
9/25/2008,721034
9/25/2008,721451
9/25/2008,721723
11/13/2004,721783
11/13/2004,722232
9/25/2008,723202
9/25/2008,723838
11/13/2004,723997
11/13/2004,724142
9/25/2008,724563
9/25/2008,724713
9/25/2008,725061
10/1/2006,726439
11/13/2004,726580
9/25/2008,727441
8/1/2000,727447
9/25/2008,728651
9/25/2008,729447
11/13/2004,729526
9/25/2008,730170
9/25/2008,730800
11/13/2004,730840
9/25/2008,731441
10/1/2006,731513
9/25/2008,733242
9/25/2008,733683
9/25/2008,733738
11/13/2004,735087
9/25/2008,737651
9/25/2008,737719
11/13/2004,738987
11/13/2004,740538
9/25/2008,740685
9/25/2008,740753
9/25/2008,740760
9/25/2008,740771
11/13/2004,742197
9/25/2008,742212
9/25/2008,742506
11/13/2004,742664
6/20/1992,742893
9/25/2008,743719
9/25/2008,743724
11/13/2004,743916
9/25/2008,744510
9/25/2008,744844
8/1/2000,745663
11/13/2004,745670
9/25/2008,747174
9/25/2008,747773
11/13/2004,747809
11/13/2004,747812
9/25/2008,748388
11/13/2004,748651
9/25/2008,749181
11/13/2004,750245
9/25/2008,750618
11/13/2004,751446
9/25/2008,752156
11/13/2004,752336
10/1/2006,752408
9/25/2008,753510
9/25/2008,753693
11/13/2004,753964
11/13/2004,754441
9/25/2008,755321
9/25/2008,755796
9/25/2008,756027
9/25/2008,756874
11/13/2004,757438
6/20/1992,757827
11/13/2004,758109
9/25/2008,758307
8/1/2000,758479
11/13/2004,758997
11/13/2004,759464
6/20/1992,759950
9/25/2008,760255
9/25/2008,760929
9/25/2008,762179
9/25/2008,762459
11/13/2004,762601
11/13/2004,763006
9/25/2008,763349
1/18/1975,763639
11/13/2004,764427
11/13/2004,764462
9/25/2008,765205
11/13/2004,766130
11/13/2004,766212
11/13/2004,767727
8/1/2000,768540
9/25/2008,769411
9/25/2008,769557
11/13/2004,770412
11/13/2004,770478
11/13/2004,771131
11/13/2004,771676
6/20/1992,771677
9/25/2008,771695
11/13/2004,771710
11/13/2004,771757
9/25/2008,771910
11/13/2004,772244
11/13/2004,772293
9/25/2008,772729
11/13/2004,772881
11/13/2004,773423
11/13/2004,774118
11/13/2004,774145
11/13/2004,774709
9/25/2008,775084
8/1/2000,776659
10/1/2006,776747
11/13/2004,777010
9/25/2008,777026
7/14/1996,777075
9/25/2008,778345
9/25/2008,778510
11/13/2004,780045
11/13/2004,780309
9/25/2008,781296
9/25/2008,781609
11/13/2004,782639
11/13/2004,782688
9/25/2008,783020
11/13/2004,783058
9/25/2008,783648
11/13/2004,783910
9/25/2008,784933
9/25/2008,785412
11/13/2004,785482
9/25/2008,787289
6/20/1992,787317
9/25/2008,787519
9/25/2008,787603
11/13/2004,787659
9/25/2008,788094
9/25/2008,788365
11/13/2004,788585
9/25/2008,788683
9/25/2008,788926
11/13/2004,789386
7/14/1996,789493
11/13/2004,790020
11/13/2004,790472
9/25/2008,790568
9/25/2008,791693
7/14/1996,791704
11/13/2004,792517
11/13/2004,794042
11/13/2004,794081
9/25/2008,794396
9/25/2008,795334
9/25/2008,795896
11/13/2004,796172
11/13/2004,799247
11/13/2004,799297
9/25/2008,799722
11/13/2004,799836
9/25/2008,800244
9/25/2008,800498
9/25/2008,800883
7/14/1996,801932
7/14/1996,802247
11/13/2004,802513
11/13/2004,803099
11/13/2004,803230
11/13/2004,804001
10/1/2006,804078
11/13/2004,804139
9/25/2008,805855
10/1/2006,806040
9/25/2008,807175
6/20/1992,808488
10/1/2006,809239
11/13/2004,809279
9/25/2008,810104
11/13/2004,810474
9/25/2008,811079
9/25/2008,811137
8/1/2000,811198
11/13/2004,811500
9/25/2008,811985
11/13/2004,812267
7/14/1996,812638
9/25/2008,812856
11/13/2004,812894
8/1/2000,814059
11/13/2004,815415
7/14/1996,816210
7/14/1996,817039
9/25/2008,817119
9/25/2008,817509
6/20/1992,817518
9/25/2008,818744
9/25/2008,818909
11/13/2004,818959
11/13/2004,819149
1/18/1975,819186
9/25/2008,819214
11/13/2004,819840
11/13/2004,819982
8/1/2000,820248
9/25/2008,820824
9/25/2008,821231
9/25/2008,821246
9/25/2008,821905
12/1/1996,822250
6/20/1992,822252
7/14/1996,822720
9/25/2008,823015
9/25/2008,823114
9/25/2008,823553
9/25/2008,824115
11/13/2004,825653
11/13/2004,825842
11/13/2004,826299
11/13/2004,826849
9/25/2008,828176
9/25/2008,828241
9/25/2008,829401
9/25/2008,829417
11/13/2004,830115
11/13/2004,830845
6/20/1992,833338
11/13/2004,834124
9/25/2008,834247
11/13/2004,835446
11/13/2004,836129
11/13/2004,836373
9/25/2008,837453
9/25/2008,838034
9/25/2008,838527
7/14/1996,838594
9/25/2008,838849
1/18/1975,839973
8/1/2000,840112
9/25/2008,840346
9/25/2008,840640
12/1/1996,841922
11/13/2004,843329
9/25/2008,844052
11/13/2004,844560
9/25/2008,844969
11/13/2004,845083
11/13/2004,845190
9/25/2008,845283
11/13/2004,846826
9/25/2008,846943
9/25/2008,847365
7/14/1996,848327
9/25/2008,849171
11/13/2004,849590
9/25/2008,850006
8/1/2000,851005
9/25/2008,851006
10/1/2006,851417
8/1/2000,851441
11/13/2004,851638
10/1/2006,852369
9/25/2008,853204
11/13/2004,854575
9/25/2008,854601
1/18/1975,854624
6/20/1992,854693
11/13/2004,855802
9/25/2008,856027
9/25/2008,859208
11/13/2004,859364
11/13/2004,859507
11/13/2004,859821
7/14/1996,859961
11/13/2004,860015
11/13/2004,860991
11/13/2004,861044
9/25/2008,861792
11/13/2004,862281
8/1/2000,862324
11/13/2004,862468
9/25/2008,863200
7/14/1996,864842
9/25/2008,865688
11/13/2004,865955
11/13/2004,866020
9/25/2008,867283
11/13/2004,867368
11/13/2004,867822
6/20/1992,868401
9/25/2008,868529
11/13/2004,868738
11/13/2004,871679
7/14/1996,872497
9/25/2008,874856
11/13/2004,879576
11/13/2004,880493
12/1/1996,880597
11/13/2004,880997
7/14/1996,883295
9/25/2008,883796
11/13/2004,884086
8/1/2000,884684
7/14/1996,884764
9/25/2008,886086
9/25/2008,886547
9/25/2008,886904
9/25/2008,886979
11/8/1991,889433
11/13/2004,890095
11/13/2004,890104
11/13/2004,891901
9/25/2008,892810
9/25/2008,893024
10/1/2006,894631
11/13/2004,895374
9/25/2008,895608
9/25/2008,896044
11/13/2004,896461
9/25/2008,897295
11/13/2004,897692
7/14/1996,897716
11/13/2004,898307
11/13/2004,899532
7/14/1996,899859
11/13/2004,901503
7/14/1996,903842
8/1/2000,904735
10/1/2006,905007
11/13/2004,905137
11/13/2004,905185
9/25/2008,906621
9/25/2008,906912
7/14/1996,906918
9/25/2008,907643
9/25/2008,909071
11/13/2004,909348
11/13/2004,909835
9/25/2008,910139
9/25/2008,910200
11/13/2004,910903
9/25/2008,911802
9/25/2008,912443
9/25/2008,913487
9/25/2008,913554
11/13/2004,914254
11/13/2004,916157
6/20/1992,916439
9/25/2008,916624
9/25/2008,918047
9/25/2008,918311
8/1/2000,918615
11/13/2004,919008
9/25/2008,920397
11/13/2004,921859
10/1/2006,921934
11/13/2004,922064
9/25/2008,922074
11/13/2004,922959
11/13/2004,923517
11/13/2004,923647
11/13/2004,925349
11/13/2004,925568
9/25/2008,925810
4/1/1977,926330
6/20/1992,926603
11/13/2004,926793
9/25/2008,926991
9/25/2008,927169
7/14/1996,928157
11/13/2004,929335
9/25/2008,929926
11/13/2004,931054
9/25/2008,931913
11/13/2004,933863
7/14/1996,935138
11/13/2004,935208
11/13/2004,935989
1/18/1975,936359
9/25/2008,936857
9/25/2008,937847
10/1/2006,937901
9/25/2008,938212
9/25/2008,939342
9/25/2008,939749
6/20/1992,939917
9/25/2008,940447
7/14/1996,942045
11/13/2004,942553
9/25/2008,943999
9/25/2008,945258
9/25/2008,945264
9/25/2008,947390
7/14/1996,947778
9/25/2008,948388
11/13/2004,948967
1/18/1975,950349
11/13/2004,950425
9/25/2008,952637
11/13/2004,953249
11/13/2004,953640
9/25/2008,953790
11/13/2004,955824
11/13/2004,956421
11/13/2004,956507
8/1/2000,957497
11/13/2004,957724
9/25/2008,958729
9/25/2008,960738
11/13/2004,961644
9/25/2008,964234
9/25/2008,964792
1/18/1975,964835
9/25/2008,966699
11/13/2004,967133
11/13/2004,967386
11/13/2004,967548
9/25/2008,967858
11/13/2004,967908
9/25/2008,967979
11/13/2004,969226
9/25/2008,970168
9/25/2008,970333
9/25/2008,970818
9/25/2008,971539
11/13/2004,971899
7/14/1996,974369
6/20/1992,975151
9/25/2008,976401
9/25/2008,977313
11/13/2004,977618
11/13/2004,979159
9/25/2008,982189
11/13/2004,982465
7/14/1996,987121
9/25/2008,988576
9/25/2008,988948
7/14/1996,989110
8/1/2000,991998
6/20/1992,992328
10/1/2006,992380
9/25/2008,995892
11/13/2004,996195
9/25/2008,996426
9/25/2008,996831
9/25/2008,999475
6/20/1992,999932
9/25/2008,1000086
9/25/2008,1000267
6/20/1992,1001110
11/13/2004,1001340
11/13/2004,1002607
8/1/2000,1004688
9/25/2008,1006537
11/13/2004,1007527
9/25/2008,1007632
6/20/1992,1009506
7/14/1996,1011393
11/13/2004,1011435
7/14/1996,1013170
11/13/2004,1013247
9/25/2008,1014360
9/25/2008,1014361
10/1/2006,1014831
11/13/2004,1016158
7/14/1996,1017782
11/13/2004,1017832
9/25/2008,1019126
9/25/2008,1020514
11/13/2004,1021769
11/13/2004,1025179
11/13/2004,1026748
11/13/2004,1028986
11/13/2004,1032031
9/25/2008,1035286
11/13/2004,1036831
11/13/2004,1036845
10/1/2006,1038481
11/13/2004,1038984
11/13/2004,1039020
11/13/2004,1039691
9/25/2008,1039776
11/13/2004,1040590
11/13/2004,1041587
11/13/2004,1046341
9/25/2008,1047149
7/14/1996,1047279
9/25/2008,1047639
9/25/2008,1047750
11/13/2004,1047856
6/20/1992,1049043
11/13/2004,1051300
11/13/2004,1053180
11/13/2004,1053209
11/13/2004,1053277
9/25/2008,1053907
9/25/2008,1055658
7/14/1996,1055963
6/20/1992,1056135
7/14/1996,1056786
11/13/2004,1057342
1/18/1975,1059181
9/25/2008,1060425
10/1/2006,1060922
8/1/2000,1061982
11/13/2004,1063157
1/18/1975,1065088
8/1/2000,1066907
9/25/2008,1067355
9/25/2008,1067749
7/14/1996,1068467
11/13/2004,1069512
11/13/2004,1072279
11/13/2004,1072491
11/13/2004,1074347
8/1/2000,1076069
7/14/1996,1076272
7/19/1991,1076338
11/13/2004,1077980
11/13/2004,1078127
11/13/2004,1078482
11/13/2004,1078488
11/13/2004,1079628
8/1/2000,1080401
11/13/2004,1083601
11/13/2004,1083889
9/25/2008,1084481
11/13/2004,1084679
9/25/2008,1084872
7/14/1996,1085856
9/25/2008,1086938
11/13/2004,1088230
9/25/2008,1088412
9/25/2008,1088567
8/1/2000,1089606
11/13/2004,1091076
8/1/2000,1092604
7/14/1996,1093994
12/1/1996,1094628
11/13/2004,1095400
12/1/1996,1099396
11/13/2004,1100377
3/13/1992,1101047
7/14/1996,1101611
9/25/2008,1102282
9/25/2008,1104517
9/25/2008,1104548
11/13/2004,1105715
9/25/2008,1107880
10/1/2006,1108229
7/14/1996,1110921
7/14/1996,1112018
7/14/1996,1112163
8/1/2000,1112180
9/25/2008,1112341
9/25/2008,1115677
9/25/2008,1117049
9/25/2008,1118213
11/13/2004,1118409
9/25/2008,1118478
4/1/1977,1119296
11/13/2004,1119661
9/25/2008,1122873
11/13/2004,1123919
11/13/2004,1124225
8/1/2000,1125517
11/13/2004,1126451
9/25/2008,1127791
9/25/2008,1127812
9/25/2008,1129318
11/13/2004,1131357
9/25/2008,1133189
10/1/2006,1133611
7/14/1996,1134858
9/25/2008,1134912
11/13/2004,1135221
11/13/2004,1135719
9/25/2008,1136309
7/14/1996,1136743
9/25/2008,1137501
11/13/2004,1138993
8/1/2000,1139111
11/13/2004,1141036
11/13/2004,1141185
9/25/2008,1144567
9/25/2008,1144594
7/14/1996,1148052
11/13/2004,1148542
9/25/2008,1148939
9/25/2008,1149102
9/25/2008,1149888
9/25/2008,1150783
11/13/2004,1150967
8/1/2000,1155334
11/13/2004,1155500
11/13/2004,1158854
9/25/2008,1158925
9/25/2008,1159709
9/25/2008,1159733
11/13/2004,1160192
12/1/1996,1160754
12/1/1996,1161278
11/13/2004,1161330
12/1/1996,1162913
11/13/2004,1167076
11/13/2004,1171611
9/25/2008,1171892
9/25/2008,1173056
9/25/2008,1177548
9/25/2008,1184658
8/1/2000,1185362
9/25/2008,1185708
11/13/2004,1189464
9/25/2008,1190150
9/25/2008,1191832
11/13/2004,1194532
11/13/2004,1195602
9/25/2008,1196260
12/1/1996,1196819
8/1/2000,1197769
11/13/2004,1199433
7/14/1996,1199859
12/1/1996,1203594
11/13/2004,1207078
8/1/2000,1207415
8/1/2000,1207568
9/25/2008,1209091
9/25/2008,1209470
9/25/2008,1209617
11/13/2004,1213431
9/25/2008,1213466
11/13/2004,1214212
8/1/2000,1215661
10/1/2006,1217612
11/13/2004,1218421
9/25/2008,1219882
1/18/1975,1220910
11/13/2004,1221392
6/20/1992,1222562
1/18/1975,1222705
9/25/2008,1223178
6/20/1992,1223955
11/13/2004,1224368
11/13/2004,1228117
8/1/2000,1228360
11/13/2004,1230378
11/13/2004,1230930
9/25/2008,1231489
9/25/2008,1231759
8/1/2000,1234859
11/13/2004,1235410
9/25/2008,1237044
11/13/2004,1239524
8/1/2000,1241348
11/13/2004,1243667
9/25/2008,1244667
9/25/2008,1247079
9/25/2008,1247642
11/13/2004,1247652
11/13/2004,1248363
7/14/1996,1252196
11/13/2004,1253114
9/25/2008,1253824
8/1/2000,1254276
11/13/2004,1255507
12/1/1996,1255626
11/13/2004,1258293
11/13/2004,1260122
9/25/2008,1260652
11/13/2004,1261494
9/25/2008,1262437
6/20/1992,1267053
11/13/2004,1267100
11/13/2004,1268358
11/13/2004,1268719
11/13/2004,1268957
8/1/2000,1269486
11/13/2004,1270095
11/13/2004,1270677
10/1/2006,1270977
9/25/2008,1273069
9/25/2008,1273233
9/25/2008,1275504
11/13/2004,1275946
9/25/2008,1276696
9/25/2008,1279668
9/25/2008,1282220
9/25/2008,1282893
9/25/2008,1284286
7/14/1996,1284676
9/25/2008,1284888
10/1/2006,1287076
7/14/1996,1287840
11/13/2004,1290888
9/25/2008,1291109
9/25/2008,1291839
10/1/2006,1296955
9/25/2008,1297219
6/20/1992,1299294
9/25/2008,1300631
9/25/2008,1302210
9/25/2008,1303469
9/25/2008,1303471
9/25/2008,1304925
9/25/2008,1305887
9/25/2008,1306222
6/20/1992,1307213
11/13/2004,1308073
9/25/2008,1308366
11/13/2004,1312012
6/20/1992,1315184
11/13/2004,1315812
9/25/2008,1316445
7/14/1996,1319248
7/14/1996,1319663
11/13/2004,1320309
9/25/2008,1325253
9/25/2008,1325663
9/25/2008,1326496
6/20/1992,1328344
8/1/2000,1329394
9/25/2008,1332396
9/25/2008,1332988
9/25/2008,1333398
6/20/1992,1333647
6/20/1992,1333833
11/13/2004,1334135
1/18/1975,1336368
7/14/1996,1342088
6/20/1992,1343582
11/13/2004,1345613
9/25/2008,1348024
7/14/1996,1348673
9/25/2008,1350356
9/25/2008,1351712
7/14/1996,1354317
11/13/2004,1354731
6/20/1992,1355623
1/18/1975,1357620
11/13/2004,1358403
7/14/1996,1364205
11/13/2004,1364795
8/1/2000,1367900
9/25/2008,1370395
7/14/1996,1375307
11/13/2004,1378281
11/13/2004,1379224
11/13/2004,1384599
11/13/2004,1386115
11/13/2004,1391481
8/1/2000,1392388
9/25/2008,1393342
9/25/2008,1393784
11/13/2004,1396494
8/1/2000,1397428
8/1/2000,1398336
6/20/1992,1399717
8/1/2000,1401919
11/13/2004,1405077
7/14/1996,1405219
9/25/2008,1405922
11/13/2004,1406183
6/20/1992,1412693
7/14/1996,1416185
9/25/2008,1420587
9/25/2008,1420863
11/13/2004,1423523
9/25/2008,1423842
8/1/2000,1429093
9/25/2008,1429847
7/14/1996,1429872
11/13/2004,1429995
12/1/1996,1430902
11/13/2004,1432718
11/10/1975,1432905
9/25/2008,1435954
6/20/1992,1436016
9/25/2008,1438020
9/25/2008,1439516
7/14/1996,1440333
11/13/2004,1441919
9/25/2008,1444339
11/13/2004,1444838
9/25/2008,1445642
11/13/2004,1446969
9/25/2008,1447606
9/25/2008,1452540
11/13/2004,1457011
1/18/1975,1457029
11/13/2004,1464143
6/20/1992,1464435
11/13/2004,1464855
6/20/1992,1465212
9/25/2008,1465479
7/14/1996,1466741
9/25/2008,1467320
9/25/2008,1469454
9/25/2008,1469804
9/25/2008,1471683
11/13/2004,1475116
11/13/2004,1475817
9/25/2008,1482980
9/25/2008,1486064
9/25/2008,1489108
7/14/1996,1489877
9/25/2008,1490816
7/14/1996,1493857
11/13/2004,1497680
11/13/2004,1498415
9/25/2008,1498429
9/25/2008,1500018
11/13/2004,1502857
11/13/2004,1503271
1/18/1975,1504057
11/13/2004,1506585
9/25/2008,1514174
11/13/2004,1515841
7/14/1996,1521706
9/25/2008,1521942
11/13/2004,1521985
9/25/2008,1524907
9/25/2008,1525378
9/25/2008,1527403
9/25/2008,1527414
9/25/2008,1529101
9/25/2008,1529815
9/25/2008,1533083
4/1/1977,1533661
12/1/1996,1538265
12/1/1996,1538486
11/10/1975,1540044
10/1/2006,1542330
8/1/2000,1545160
8/1/2000,1545360
9/25/2008,1550156
9/25/2008,1554061
11/13/2004,1556142
9/25/2008,1563461
11/13/2004,1563528
11/13/2004,1568803
9/25/2008,1569740
9/25/2008,1575569
8/1/2000,1580294
11/13/2004,1580866
9/25/2008,1589464
11/13/2004,1591836
9/25/2008,1596047
11/13/2004,1597733
9/25/2008,1597749
9/25/2008,1600882
9/25/2008,1600988
7/14/1996,1604084
10/1/2006,1611511
11/13/2004,1612048
7/14/1996,1612326
9/25/2008,1613317
8/1/2000,1613385
6/20/1992,1616626
9/25/2008,1624189
6/20/1992,1625062
7/14/1996,1628169
9/25/2008,1630051
11/13/2004,1638731
11/13/2004,1638964
11/13/2004,1639072
8/1/2000,1649273
9/25/2008,1651897
9/25/2008,1653080
12/1/1996,1653100
11/13/2004,1653351
9/25/2008,1655984
10/1/2006,1657103
9/25/2008,1662681
11/13/2004,1663619
11/13/2004,1663951
6/20/1992,1664668
11/13/2004,1667082
9/25/2008,1677193
8/1/2000,1700023
11/13/2004,1700534
8/1/2000,1702549
7/14/1996,1708230
9/25/2008,1717267
7/14/1996,1724554
7/14/1996,1730679
9/25/2008,1732338
9/25/2008,1732622
9/25/2008,1734091
11/13/2004,1738257
8/1/2000,1739302
8/1/2000,1741402
9/25/2008,1742494
10/1/2006,1743728
1/18/1975,1746291
7/14/1996,1751531
9/25/2008,1765159
9/25/2008,1766822
7/14/1996,1770119
9/25/2008,1776836
9/25/2008,1780779
7/14/1996,1788053
9/25/2008,1788755
12/1/1996,1790357
9/25/2008,1793147
8/1/2000,1796003
9/25/2008,1800666
9/25/2008,1812988
7/14/1996,1815725
9/25/2008,1815742
11/13/2004,1817946
7/14/1996,1829951
11/13/2004,1829961
9/25/2008,1830264
1/18/1975,1832060
9/25/2008,1834034
1/18/1975,1835441
9/25/2008,1845386
12/1/1996,1846536
9/25/2008,1851440
11/13/2004,1858352
9/25/2008,1868658
7/14/1996,1869096
6/20/1992,1869911
11/13/2004,1899137
9/25/2008,1910464
11/13/2004,1914958
9/25/2008,1946434
9/25/2008,1954147
1/18/1975,1964359
11/13/2004,1969651
11/13/2004,1971193
8/1/2000,1973773
11/13/2004,1978555
11/13/2004,1993392
10/1/2006,1998401
10/1/2006,2002181
8/1/2000,2004646
6/20/1992,2006247
9/25/2008,2021044
1/18/1975,2035236
11/13/2004,2041898
9/25/2008,2049415
7/14/1996,2051458
8/1/2000,2053293
9/25/2008,2061558
8/1/2000,2067161
7/14/1996,2071660
11/13/2004,2077501
10/1/2006,2079232
11/13/2004,2083698
11/13/2004,2089244
9/25/2008,2095799
9/25/2008,2096949
11/13/2004,2103858
11/13/2004,2117206
9/25/2008,2123447
9/25/2008,2126051
7/14/1996,2131897
7/14/1996,2134696
7/14/1996,2137077
11/13/2004,2140289
8/1/2000,2153341
11/13/2004,2163925
9/25/2008,2183219
11/13/2004,2203808
6/20/1992,2206072
9/25/2008,2210275
8/1/2000,2210379
10/1/2006,2215817
11/13/2004,2217551
6/20/1992,2225511
8/1/2000,2232563
7/14/1996,2242758
11/13/2004,2276626
7/14/1996,2291734
9/25/2008,2300471
11/13/2004,2307179
11/13/2004,2308623
11/13/2004,2315724
8/1/2000,2329339
9/25/2008,2333293
10/1/2006,2334815
7/14/1996,2386000
9/25/2008,2403604
10/1/2006,2408359
9/25/2008,2435838
9/25/2008,2437280
7/14/1996,2441770
11/13/2004,2441989
11/13/2004,2459793
11/13/2004,2472724
7/14/1996,2487130
11/13/2004,2497664
11/13/2004,2499295
6/20/1992,2501287
11/13/2004,2505489
8/1/2000,2513142
11/13/2004,2521622
11/13/2004,2531015
11/13/2004,2536855
11/13/2004,2575339
11/13/2004,2581766
11/13/2004,2598989
11/13/2004,2634980
11/13/2004,2646393
6/20/1992,2650741
11/13/2004,2652732
11/13/2004,2677034
11/13/2004,2715284
7/14/1996,2717827
11/13/2004,2719532
6/20/1992,2741879
11/13/2004,2787951
11/13/2004,2796917
9/25/2008,2799849
9/25/2008,2818387
11/13/2004,2831978
7/14/1996,2836026
11/13/2004,2844183
7/14/1996,2850454
9/25/2008,2899269
11/13/2004,2913245
11/13/2004,2923146
11/13/2004,2931606
11/13/2004,2947324
11/13/2004,2952690
11/13/2004,2971597
11/13/2004,2990492
11/13/2004,3038868
7/14/1996,3126833
7/14/1996,3162016
11/13/2004,3170371
8/1/2000,3212801
1/18/1975,3232506
11/13/2004,3249811
9/25/2008,3278798
8/1/2000,3389699
11/13/2004,3392799
11/13/2004,3520172
11/9/1990,3538921
8/1/2000,3584421
7/14/1996,3624261
7/14/1996,3691334
6/20/1992,3725828
12/1/1996,3744845
6/20/1992,3749136
6/20/1992,3762384
6/20/1992,3797731
9/25/2008,3816119
11/13/2004,3879625
10/1/2006,3968331
7/14/1996,3980378
1/18/1975,4156424
9/25/2008,4196670
7/14/1996,4266928
11/13/2004,4276584
11/13/2004,4331598
11/13/2004,4470480
7/14/1996,4800480
6/20/1992,5020600
11/13/2004,5301557
11/13/2004,5381598
6/20/1992,5571115
11/13/2004,5585148
9/25/2008,5785231
11/13/2004,6108617
10/1/2006,7144145
7/14/1996,7145454
7/14/1996,7242087
7/14/1996,7960627
11/13/2004,8675813
11/13/2004,11460523
11/13/2004,11738974
11/13/2004,12569645
9/25/2008,12649055
9/25/2008,16295289
11/13/2004,23324582
11/13/2004,26655683
11/13/2004,28564286
11/13/2004,30945160
11/13/2004,34669021
11/13/2004,39524482
11/13/2004,100486403
11/13/2004,251964626
8/1/2000,355358376
6/20/1992,526804232
